frame_id,timestamp,sofa_detected,centroid_x,centroid_y,frame_center_x,frame_center_y,offset_x,offset_y,centrado,depth_value,depth_error
71,1750433760.7180123,0,-1,-1,200,150,-1,-1,0,2.334333896636963,0.0
72,1750433761.3005362,1,304,93,200,150,104,-1,0,4.263920783996582,1.0483710765838623
73,1750433762.2054176,1,310,88,200,150,110,-1,0,3.618743896484375,0.7384305596351624
74,1750433763.2872157,1,321,86,200,150,121,-1,0,4.376887321472168,1.1026396751403809
75,1750433764.3422825,1,244,87,200,150,44,-1,1,3.2059617042541504,0.5401315689086914
76,1750433765.3197901,1,171,91,200,150,-29,-1,1,2.0362346172332764,0.0
77,1750433766.4046633,1,162,93,200,150,-38,-1,1,2.6427080631256104,0.2695467174053192
78,1750433767.4457839,1,172,93,200,150,-28,-1,1,1.696704387664795,0.0
79,1750433768.4364564,1,187,93,200,150,-13,-1,1,2.568620204925537,0.23395520448684692
80,1750433769.4063056,1,210,94,200,150,10,-1,1,1.825391411781311,0.0
81,1750433770.3496485,1,203,91,200,150,3,-1,1,2.2364003658294678,0.0
82,1750433771.4793847,1,209,88,200,150,9,-1,1,3.313101291656494,0.5916010141372681
83,1750433772.627295,1,228,88,200,150,28,-1,1,3.835540533065796,0.8425788283348083
84,1750433773.5060337,0,-1,-1,200,150,-1,-1,0,3.835540533065796,0.8425788283348083
85,1750433774.1181993,1,242,88,200,150,42,-1,1,3.9348793029785156,0.8903007507324219
86,1750433775.0442612,1,246,88,200,150,46,-1,1,4.094806671142578,0.9671292901039124
87,1750433775.7601166,0,-1,-1,200,150,-1,-1,0,4.094806671142578,0.9671292901039124
88,1750433776.3583927,1,251,89,200,150,51,-1,1,3.9665794372558594,0.9055293798446655
89,1750433777.3625262,1,254,91,200,150,54,-1,1,3.8639485836029053,0.8562259078025818
90,1750433778.1195228,0,-1,-1,200,150,-1,-1,0,3.8639485836029053,0.8562259078025818
91,1750433778.6825037,1,261,94,200,150,61,-1,0,3.749343156814575,0.8011699318885803
92,1750433779.3035672,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
93,1750433779.5933912,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
94,1750433779.8944514,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
95,1750433780.1991036,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
96,1750433780.5072773,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
97,1750433780.808128,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
98,1750433781.1273644,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
99,1750433781.4334962,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
100,1750433781.7373295,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
101,1750433782.0489779,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
102,1750433782.3626585,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
103,1750433782.659548,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
104,1750433782.9675899,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
105,1750433783.2934499,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
106,1750433783.5948448,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
107,1750433783.9062285,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
108,1750433784.20658,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
109,1750433784.5196538,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
110,1750433784.819866,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
111,1750433785.1430771,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
112,1750433785.46356,0,-1,-1,200,150,-1,-1,0,3.749343156814575,0.8011699318885803
113,1750433786.0968657,1,291,114,200,150,91,-1,0,3.0661938190460205,0.4729876220226288
114,1750433786.812672,0,-1,-1,200,150,-1,-1,0,3.0661938190460205,0.4729876220226288
115,1750433787.1318965,0,-1,-1,200,150,-1,-1,0,3.0661938190460205,0.4729876220226288
116,1750433787.4539566,0,-1,-1,200,150,-1,-1,0,3.0661938190460205,0.4729876220226288
117,1750433787.7654433,0,-1,-1,200,150,-1,-1,0,3.0661938190460205,0.4729876220226288
118,1750433788.090091,0,-1,-1,200,150,-1,-1,0,3.0661938190460205,0.4729876220226288
119,1750433788.4147847,0,-1,-1,200,150,-1,-1,0,3.0661938190460205,0.4729876220226288
120,1750433788.9629052,1,309,120,200,150,109,-1,0,4.101305961608887,0.9702515006065369
121,1750433789.9712272,1,314,113,200,150,114,-1,0,3.1558496952056885,0.5160579681396484
122,1750433790.708561,0,-1,-1,200,150,-1,-1,0,3.1558496952056885,0.5160579681396484
123,1750433791.2414908,1,331,114,200,150,131,-1,0,1.776171088218689,0.0
124,1750433792.1885757,1,329,106,200,150,129,-1,0,1.9353692531585693,0.0
125,1750433792.9031398,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
126,1750433793.227477,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
127,1750433793.5887406,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
128,1750433793.920758,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
129,1750433794.2571697,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
130,1750433794.5744066,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
131,1750433794.911674,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
132,1750433795.2974374,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
133,1750433795.613685,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
134,1750433795.929057,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
135,1750433796.247498,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
136,1750433796.5759382,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
137,1750433796.9094195,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
138,1750433797.2332418,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
139,1750433797.5632145,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
140,1750433797.9004204,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
141,1750433798.2302256,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
142,1750433798.5559812,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
143,1750433798.869152,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
144,1750433799.2086506,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
145,1750433799.5208883,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
146,1750433799.8432157,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
147,1750433800.1652212,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
148,1750433800.485208,0,-1,-1,200,150,-1,-1,0,1.9353692531585693,0.0
149,1750433801.188552,1,285,76,200,150,85,-1,0,2.4346091747283936,0.0
150,1750433802.2975998,1,285,68,200,150,85,-1,0,2.2826905250549316,0.0
151,1750433803.3717752,1,238,67,200,150,38,-1,1,2.5684077739715576,0.23385314643383026
152,1750433804.468888,1,191,64,200,150,-9,-1,1,2.0452611446380615,0.0
153,1750433805.4762542,1,197,64,200,150,-3,-1,1,2.076594829559326,0.0
154,1750433806.4042015,1,201,65,200,150,1,-1,1,2.1170222759246826,0.0
155,1750433807.444343,1,205,64,200,150,5,-1,1,2.0456173419952393,0.0
156,1750433808.1919594,0,-1,-1,200,150,-1,-1,0,2.0456173419952393,0.0
157,1750433808.5089426,0,-1,-1,200,150,-1,-1,0,2.0456173419952393,0.0
158,1750433809.1383584,1,223,65,200,150,23,-1,1,2.2060697078704834,0.0
159,1750433810.145793,1,236,65,200,150,36,-1,1,1.9859014749526978,0.0
160,1750433811.1275218,1,245,66,200,150,45,-1,1,2.189631938934326,0.0
161,1750433812.06476,1,250,66,200,150,50,-1,1,2.029244899749756,0.0
162,1750433812.9683928,1,253,65,200,150,53,-1,1,2.2858526706695557,0.0
163,1750433813.9514787,1,256,65,200,150,56,-1,1,2.1565468311309814,0.0
164,1750433814.9162219,1,258,65,200,150,58,-1,1,1.9728083610534668,0.0
165,1750433815.8637266,1,261,64,200,150,61,-1,0,2.0926663875579834,0.0
166,1750433816.7951028,1,263,64,200,150,63,-1,0,1.887486457824707,0.0
167,1750433817.7139852,1,265,64,200,150,65,-1,0,2.259315013885498,0.0
168,1750433818.5415606,1,265,64,200,150,65,-1,0,2.2457523345947266,0.0
169,1750433819.3995223,1,268,64,200,150,68,-1,0,1.5981717109680176,-0.23224450647830963
170,1750433820.2381458,1,268,64,200,150,68,-1,0,1.5981717109680176,-0.23224450647830963
171,1750433821.0897243,1,268,64,200,150,68,-1,0,1.5981717109680176,-0.23224450647830963
172,1750433821.9259639,1,268,64,200,150,68,-1,0,1.5981717109680176,-0.23224450647830963
173,1750433822.785138,1,268,64,200,150,68,-1,0,1.5981717109680176,-0.23224450647830963
174,1750433823.443683,0,-1,-1,200,150,-1,-1,0,1.5981717109680176,-0.23224450647830963
175,1750433823.7806966,0,-1,-1,200,150,-1,-1,0,1.5981717109680176,-0.23224450647830963
176,1750433824.5209475,1,55,69,200,150,-145,-1,0,0.9781020283699036,-0.5301235914230347
177,1750433825.5914187,1,24,72,200,150,-176,-1,0,1.9953340291976929,0.0
178,1750433826.4999447,1,52,73,200,150,-148,-1,0,0.7151124477386475,-0.6564627289772034
179,1750433827.224437,0,-1,-1,200,150,-1,-1,0,0.7151124477386475,-0.6564627289772034
180,1750433827.5411227,0,-1,-1,200,150,-1,-1,0,0.7151124477386475,-0.6564627289772034
181,1750433828.1300812,1,82,68,200,150,-118,-1,0,1.6473803520202637,-0.2086048573255539
182,1750433829.0312977,1,99,67,200,150,-101,-1,0,1.8526426553726196,0.0
183,1750433829.6822891,0,-1,-1,200,150,-1,-1,0,1.8526426553726196,0.0
184,1750433829.9998608,0,-1,-1,200,150,-1,-1,0,1.8526426553726196,0.0
185,1750433830.3337076,0,-1,-1,200,150,-1,-1,0,1.8526426553726196,0.0
186,1750433830.6645494,0,-1,-1,200,150,-1,-1,0,1.8526426553726196,0.0
187,1750433831.2136333,1,147,64,200,150,-53,-1,1,1.6586410999298096,-0.2031952440738678
188,1750433831.9632356,0,-1,-1,200,150,-1,-1,0,1.6586410999298096,-0.2031952440738678
189,1750433832.2701957,0,-1,-1,200,150,-1,-1,0,1.6586410999298096,-0.2031952440738678
190,1750433832.586784,0,-1,-1,200,150,-1,-1,0,1.6586410999298096,-0.2031952440738678
191,1750433832.9522252,0,-1,-1,200,150,-1,-1,0,1.6586410999298096,-0.2031952440738678
192,1750433833.3002498,0,-1,-1,200,150,-1,-1,0,1.6586410999298096,-0.2031952440738678
193,1750433833.9081159,1,185,63,200,150,-15,-1,1,2.2433581352233887,0.0
194,1750433834.6627846,0,-1,-1,200,150,-1,-1,0,2.2433581352233887,0.0
195,1750433834.999582,0,-1,-1,200,150,-1,-1,0,2.2433581352233887,0.0
196,1750433835.3198633,0,-1,-1,200,150,-1,-1,0,2.2433581352233887,0.0
197,1750433835.8759565,1,182,65,200,150,-18,-1,1,2.2369933128356934,0.0
198,1750433836.9497807,1,184,65,200,150,-16,-1,1,2.1358301639556885,0.0
199,1750433837.7812433,0,-1,-1,200,150,-1,-1,0,2.1358301639556885,0.0
200,1750433838.368909,1,187,66,200,150,-13,-1,1,2.141477346420288,0.0
201,1750433839.3196156,1,196,64,200,150,-4,-1,1,1.951978325843811,0.0
202,1750433840.2989366,1,189,67,200,150,-11,-1,1,2.0374886989593506,0.0
203,1750433841.1925585,1,193,67,200,150,-7,-1,1,1.9811285734176636,0.0
204,1750433842.1403065,1,194,67,200,150,-6,-1,1,2.0593154430389404,0.0
205,1750433843.0395913,1,196,68,200,150,-4,-1,1,2.0700292587280273,0.0
206,1750433843.9505641,1,198,68,200,150,-2,-1,1,2.162355422973633,0.0
207,1750433844.8599026,1,197,67,200,150,-3,-1,1,2.047905683517456,0.0
208,1750433845.7231739,1,196,67,200,150,-4,-1,1,2.1668269634246826,0.0
209,1750433846.3795178,0,-1,-1,200,150,-1,-1,0,2.1668269634246826,0.0
210,1750433847.0557976,1,203,67,200,150,3,-1,1,2.5892531871795654,0.2438672035932541
211,1750433848.1002223,1,211,67,200,150,11,-1,1,2.4146153926849365,0.0
212,1750433849.0450597,1,215,67,200,150,15,-1,1,2.458767890930176,0.0
213,1750433850.0213044,1,217,66,200,150,17,-1,1,2.3364312648773193,0.0
214,1750433850.9502165,1,217,66,200,150,17,-1,1,2.4570462703704834,0.0
215,1750433851.8385422,1,221,67,200,150,21,-1,1,2.2583844661712646,0.0
216,1750433852.6883337,1,221,67,200,150,21,-1,1,2.2583844661712646,0.0
217,1750433853.3621254,0,-1,-1,200,150,-1,-1,0,2.2583844661712646,0.0
218,1750433853.6576004,0,-1,-1,200,150,-1,-1,0,2.2583844661712646,0.0
219,1750433853.9376807,0,-1,-1,200,150,-1,-1,0,2.2583844661712646,0.0
220,1750433854.2663674,0,-1,-1,200,150,-1,-1,0,2.2583844661712646,0.0
221,1750433854.5876012,0,-1,-1,200,150,-1,-1,0,2.2583844661712646,0.0
222,1750433854.9070468,0,-1,-1,200,150,-1,-1,0,2.2583844661712646,0.0
223,1750433855.2609994,0,-1,-1,200,150,-1,-1,0,2.2583844661712646,0.0
224,1750433855.8533118,1,247,70,200,150,47,-1,1,2.144848108291626,0.0
225,1750433856.809133,1,250,73,200,150,50,-1,1,2.213310480117798,0.0
226,1750433857.7491782,1,256,74,200,150,56,-1,1,2.202143907546997,0.0
227,1750433858.788741,1,262,72,200,150,62,-1,0,2.066307544708252,0.0
228,1750433859.6774144,1,268,73,200,150,68,-1,0,2.195821762084961,0.0
229,1750433860.5483737,1,273,74,200,150,73,-1,0,2.2225944995880127,0.0
230,1750433861.5032017,1,265,72,200,150,65,-1,0,2.2844486236572266,0.0
231,1750433862.6055183,1,201,67,200,150,1,-1,1,2.5753612518310547,0.23719356954097748
232,1750433863.6627624,1,170,65,200,150,-30,-1,1,2.4447827339172363,0.0
233,1750433864.3760176,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
234,1750433864.7262936,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
235,1750433865.0784128,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
236,1750433865.4340913,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
237,1750433865.7889783,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
238,1750433866.1253068,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
239,1750433866.4808426,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
240,1750433866.8706665,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
241,1750433867.2549386,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
242,1750433867.6087558,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
243,1750433867.9652348,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
244,1750433868.3029604,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
245,1750433868.6561105,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
246,1750433869.0660758,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
247,1750433869.4563825,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
248,1750433869.8372068,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
249,1750433870.248044,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
250,1750433870.6097922,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
251,1750433871.0408723,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
252,1750433871.3582513,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
253,1750433871.7879853,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
254,1750433872.1495516,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
255,1750433872.5529692,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
256,1750433872.9132636,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
257,1750433873.235201,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
258,1750433873.616507,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
259,1750433873.9677148,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
260,1750433874.337609,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
261,1750433874.7047286,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
262,1750433875.0662544,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
263,1750433875.484601,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
264,1750433875.8535368,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
265,1750433876.1703568,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
266,1750433876.5407612,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
267,1750433876.9465127,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
268,1750433877.28464,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
269,1750433877.6777227,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
270,1750433878.038555,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
271,1750433878.3919163,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
272,1750433878.775742,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
273,1750433879.1159294,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
274,1750433879.5309124,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
275,1750433879.8850625,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
276,1750433880.204036,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
277,1750433880.594834,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
278,1750433880.9582324,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
279,1750433881.3044333,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
280,1750433881.6791093,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
281,1750433882.0366392,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
282,1750433882.394333,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
283,1750433882.785352,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
284,1750433883.1158082,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
285,1750433883.5042124,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
286,1750433883.8802865,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
287,1750433884.2004333,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
288,1750433884.5965507,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
289,1750433884.9686794,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
290,1750433885.3302734,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
291,1750433885.698272,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
292,1750433886.0621881,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
293,1750433886.5028348,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
294,1750433886.8630767,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
295,1750433887.1831796,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
296,1750433887.5541248,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
297,1750433887.9290729,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
298,1750433888.2687166,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
299,1750433888.5757384,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
300,1750433888.8777733,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
301,1750433889.1941135,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
302,1750433889.506288,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
303,1750433889.8109813,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
304,1750433890.1178904,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
305,1750433890.4093857,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
306,1750433890.7146988,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
307,1750433891.0298066,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
308,1750433891.3216333,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
309,1750433891.6189244,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
310,1750433891.9270244,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
311,1750433892.2269368,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
