frame,timestamp,modelo,clase,confianza,x1,y1,x2,y2,width,height,area
4,2025-06-03 19:36:12,parts,Front-bumper,0.574492335319519,242,64,958,359,716,295,211220
15,2025-06-03 19:36:18,parts,Back-windshield,0.8483961820602417,257,31,569,169,312,138,43056
15,2025-06-03 19:36:18,defects,crack,0.7334505319595337,770,1,959,246,189,245,46305
